,,,,,,,,,,
2020,5,10/13/20,L,"Bills (-3)
at Titans (+3)","16
42",O 52,AF-L,Grass,"4-0
3-0","W4
W3"
2020,6,10/18/20,W,"Broncos (+7)
at Patriots (-7)","18
12",U 44,AD-W,Turf,"1-3
2-2","W1
L1"
2020,6,10/18/20,L,"Broncos (+7)
at Patriots (-7)","18
12",U 44,HF-L,Turf,"1-3
2-2","W1
L1"
2020,6,10/18/20,L,"Texans (+3½)
at Titans (-3½)","36
42",O 52,AD-L,Grass,"1-4
4-0","W1
W4"
2020,6,10/18/20,W,"Texans (+3½)
at Titans (-3½)","36
42",O 52,HF-W,Grass,"1-4
4-0","W1
W4"
2020,6,10/18/20,W,"Bengals (+7½)
at Colts (-7½)","27
31",O 46,AD-W,Turf,"1-3-1
3-2","L1
L1"
2020,6,10/18/20,L,"Bengals (+7½)
at Colts (-7½)","27
31",O 46,HF-L,Turf,"1-3-1
3-2","L1
L1"
2020,6,10/18/20,L,"Falcons (+3½)
at Vikings (-3½)","40
23",O 53,HF-L,Turf,"0-5
1-4","L5
L1"
2020,6,10/18/20,W,"Falcons (+3½)
at Vikings (-3½)","40
23",O 53,AD-W,Turf,"0-5
1-4","L5
L1"
2020,6,10/18/20,L,"Redskins (+2)
at Giants (-2)","19
20",U 42,HF-L,Turf,"1-4
0-5","L4
L5"
2020,6,10/18/20,W,"Redskins (+2)
at Giants (-2)","19
20",U 42,AD-W,Turf,"1-4
0-5","L4
L5"
2020,6,10/18/20,W,"Ravens (-10)
at Eagles (+10)","30
28",O 46,HD-W,grass,"4-1
1-3-1","W2
L1"
2020,6,10/18/20,L,"Ravens (-10)
at Eagles (+10)","30
28",O 46,AF-L,grass,"4-1
1-3-1","W2
L1"
2020,6,10/18/20,W,"Browns (+3)
at Steelers (-3)","7
38",U 50,HF-W,Grass,"4-1
4-0","W4
W4"
2020,6,10/18/20,L,"Browns (+3)
at Steelers (-3)","7
38",U 50,AD-L,Grass,"4-1
4-0","W4
W4"
2020,6,10/18/20,L,"Bears (+2)
at Panthers (-2)","23
16",U 45,HF-L,Grass,"4-1
3-2","W1
W3"
2020,6,10/18/20,W,"Bears (+2)
at Panthers (-2)","23
16",U 45,AD-W,Grass,"4-1
3-2","W1
W3"
2020,6,10/18/20,W,"Lions (-3)
at Jaguars (+3)","34
16",U 53,AF-W,Grass,"1-3
1-4","L1
L4"
2020,6,10/18/20,L,"Lions (-3)
at Jaguars (+3)","34
16",U 53,HD-L,Grass,"1-3
1-4","L1
L4"
2020,6,10/18/20,L,"Jets (+8½)
at Dolphins (-8½)","0
24",U 46,AD-L,Grass,"0-5
2-3","L5
W1"
2020,6,10/18/20,W,"Jets (+8½)
at Dolphins (-8½)","0
24",U 46,HF-W,Grass,"0-5
2-3","L5
W1"
2020,6,10/18/20,W,"Packers (-2½)
at Buccaneers (+2½)","10
38",U 54,HD-W,Grass,"4-0
3-2","W4
L1"
2020,6,10/18/20,L,"Packers (-2½)
at Buccaneers (+2½)","10
38",U 54,AF-L,Grass,"4-0
3-2","W4
L1"
2020,6,10/18/20,L,"Rams (-2½)
at 49ers (+2½)","16
24",U 52,AF-L,Grass,"4-1
2-3","W2
L2"
2020,6,10/18/20,W,"Rams (-2½)
at 49ers (+2½)","16
24",U 52,HD-W,Grass,"4-1
2-3","W2
L2"
2020,6,10/19/20,W,"Chiefs (-5½)
at Bills (+5½)","26
17",U 55,AF-W,Turf,"4-1
4-1","L1
L1"
2020,6,10/19/20,L,"Chiefs (-5½)
at Bills (+5½)","26
17",U 55,HD-L,Turf,"4-1
4-1","L1
L1"
2020,6,10/19/20,W,"Cardinals (+1)
at Cowboys (-1)","38
10",U 56,AD-W,Turf,"3-2
2-3","W1
W1"
2020,6,10/19/20,L,"Cardinals (+1)
at Cowboys (-1)","38
10",U 56,HF-L,Turf,"3-2
2-3","W1
W1"
2020,7,10/22/20,L,"Giants (+5)
at Eagles (-5)",,,HF-L,grass,"1-5
1-4-1","W1
L2"
2020,7,10/22/20,W,"Giants (+5)
at Eagles (-5)",,,AD-W,grass,"1-5
1-4-1","W1
L2"
2020,7,10/25/20,W,"Lions (+1)
at Falcons (-1)",,,AD-W,Turf,"2-3
1-5","W1
W1"
2020,7,10/25/20,L,"Lions (+1)
at Falcons (-1)",,,HF-L,Turf,"2-3
1-5","W1
W1"
2020,7,10/25/20,W,"Browns (-4)
at Bengals (+4)",,,HD-W,Turf,"4-2
1-4-1","L1
L2"
2020,7,10/25/20,L,"Browns (-4)
at Bengals (+4)",,,AF-L,Turf,"4-2
1-4-1","L1
L2"
2020,7,10/25/20,L,"Panthers (+7)
at Saints (-7)",,,HF-L,Turf,"3-3
3-2","L1
W2"
2020,7,10/25/20,W,"Panthers (+7)
at Saints (-7)",,,AD-W,Turf,"3-3
3-2","L1
W2"
2020,7,10/25/20,L,"Bills (-9½)
at Jets (+9½)",,,AF-L,Turf,"4-2
0-6","L2
L6"
2020,7,10/25/20,W,"Bills (-9½)
at Jets (+9½)",,,HD-W,Turf,"4-2
0-6","L2
L6"
2020,7,10/25/20,W,"Cowboys (pk)
at Redskins (pk)",,,HP-W,Grass,"2-4
1-5","L1
L5"
2020,7,10/25/20,L,"Cowboys (pk)
at Redskins (pk)",,,AP-L,Grass,"2-4
1-5","L1
L5"
2020,7,10/25/20,W,"Steelers (+1)
at Titans (-1)",,,AD-W,Grass,"5-0
5-0","W5
W5"
2020,7,10/25/20,L,"Steelers (+1)
at Titans (-1)",,,HF-L,Grass,"5-0
5-0","W5
W5"
2020,7,10/25/20,L,"Packers (-3)
at Texans (+3)",,,HD-L,Grass,"4-1
1-5","L1
L1"
2020,7,10/25/20,W,"Packers (-3)
at Texans (+3)",,,AF-W,Grass,"4-1
1-5","L1
L1"
2020,7,10/25/20,W,"Seahawks (-3½)
at Cardinals (+3½)",,,HD-W,Grass,"5-0
4-2","W5
W2"
2020,7,10/25/20,L,"Seahawks (-3½)
at Cardinals (+3½)",,,AF-L,Grass,"5-0
4-2","W5
W2"
2020,7,10/25/20,W,"Chiefs (-7)
at Broncos (+7)",,,AF-W,Grass,"5-1
2-3","W1
W2"
2020,7,10/25/20,L,"Chiefs (-7)
at Broncos (+7)",,,HD-L,Grass,"5-1
2-3","W1
W2"
2020,7,10/25/20,L,"49ers (+3)
at Patriots (-3)",,,HF-L,Turf,"3-3
2-3","W1
L2"
2020,7,10/25/20,W,"49ers (+3)
at Patriots (-3)",,,AD-W,Turf,"3-3
2-3","W1
L2"
2020,7,10/25/20,W,"Jaguars (+7½)
at Chargers (-7½)",,,HF-W,Grass,"1-5
1-4","L5
L4"
2020,7,10/25/20,L,"Jaguars (+7½)
at Chargers (-7½)",,,AD-L,Grass,"1-5
1-4","L5
L4"
2020,7,10/25/20,W,"Buccaneers (-4)
at Raiders (+4)",,,AF-W,Grass,"4-2
3-2","W1
W1"
2020,7,10/25/20,L,"Buccaneers (-4)
at Raiders (+4)",,,HD-L,Grass,"4-2
3-2","W1
W1"
2020,7,10/26/20,,"Bears (+6)
at Rams (-6)",,,HF,Turf,"5-1
4-2","W2
L1"
2020,7,10/26/20,,"Bears (+6)
at Rams (-6)",,,,,,
