,over_under_line,offensive_defensive_rank_diff,offensive_offensive_rank_dif,offense_defense_passing_completion,offense_rushing_vs_defense_rushing_allowed_yards,defense_offense_rank_dif,QB_rating,beat_spread,target_spread
986,46.5,8,15,-0.07416055667118115,1.0912734560029151,15,103.0,1,-6.5
987,46.5,-15,-8,-0.18104437766801215,0.9265350877192984,9,73.3,1,-1.0
988,51.5,5,12,-0.12825728705324968,0.904645476772616,-2,94.5,0,-2.5
989,53.5,11,18,-0.03643381450659299,0.97997299729973,-11,102.5,0,-6.5
990,45.5,-5,2,-0.10697378366551302,0.8972479133769455,17,93.4,1,-8.0
991,51.5,-7,0,-0.10123794334320646,0.8506493506493505,7,93.3,1,2.5
992,47.5,-7,0,-0.10123794334320646,0.8506493506493505,7,93.3,0,6.5
993,48.0,-7,0,-0.10123794334320646,0.8506493506493505,7,93.3,0,-3.0
994,46.5,-7,0,-0.10123794334320646,0.8506493506493505,7,93.3,0,1.0
995,42.5,-7,0,-0.10123794334320646,0.8506493506493505,7,93.3,1,4.5
996,53.5,-7,0,-0.10123794334320646,0.8506493506493505,7,93.3,1,6.5
997,42.5,-7,0,-0.10123794334320646,0.8506493506493505,7,93.3,0,4.0
998,46.5,-7,0,-0.10123794334320646,0.8506493506493505,7,93.3,0,6.5
999,45.5,-7,0,-0.10123794334320646,0.8506493506493505,7,93.3,0,8.0
1000,42.5,-10,-3,-0.031226024244284226,0.7206937799043062,14,97.7,0,-4.5
1001,42.5,-13,-6,-0.13255966001961428,0.8063042485153037,18,86.0,1,-4.0
1002,48.0,-16,-9,-0.14588349227272124,1.0376794258373203,-4,81.8,1,3.0
1003,47.5,9,16,-0.10563909774436088,1.033665532328634,-1,102.3,1,-6.5
1004,47.0,0,0,0.00219218122031406,1.231180309336622,0,103.0,1,3.0
1005,44.0,0,0,0.00219218122031406,1.231180309336622,0,103.0,1,-1.0
1006,47.0,0,0,0.00219218122031406,1.231180309336622,0,103.0,1,5.0
1007,49.0,0,0,0.00219218122031406,1.231180309336622,0,103.0,1,-7.0
1008,51.0,0,0,0.00219218122031406,1.231180309336622,0,103.0,1,3.0
1009,43.5,0,0,0.00219218122031406,1.231180309336622,0,103.0,0,-3.0
1010,47.0,0,0,0.00219218122031406,1.231180309336622,0,103.0,0,-3.5
1011,44.0,0,0,0.00219218122031406,1.231180309336622,0,103.0,0,6.5
1012,44.0,-11,-11,-0.0706461895102869,1.0613511298442806,-7,79.2,1,-6.5
1013,44.0,-22,-22,-0.12940697256499345,1.1303325495465235,-27,83.4,0,1.0
1014,47.0,-7,-7,-0.001333462544820252,1.1474189838305933,-14,97.4,0,-3.0
1015,49.0,-26,-26,-0.1121319638966698,1.2542124542124542,-25,77.4,0,7.0
1016,43.5,-18,-18,0.048667466986794805,0.8130904183535763,-1,97.7,1,3.0
1017,47.0,-21,-21,-0.061023017902813274,0.909676588068548,3,86.0,1,3.5
1018,51.0,-6,-6,-0.04787603632056847,1.103379098489123,-5,93.9,0,-3.0
1019,47.0,1,1,-0.031882352941176466,1.1661867544220486,-16,102.3,0,-5.0
1020,40.0,-12,-14,-0.02590139873742281,1.0191885964912282,3,73.3,1,-3.5
1021,54.0,8,6,0.03688567998870207,0.9951100244498776,-8,94.5,1,-3.0
1022,44.0,-9,-11,-0.03529610355390134,1.0401785714285714,-11,79.5,1,4.0
1023,43.0,3,1,0.09406272421736328,1.0606796116504855,7,93.2,0,-6.0
1024,48.0,2,0,-0.003104033709704024,1.1486344537815123,-2,93.7,1,6.0
1025,40.0,2,0,-0.003104033709704024,1.1486344537815123,-2,93.7,0,3.5
1026,44.5,2,0,-0.003104033709704024,1.1486344537815123,-2,93.7,1,2.5
1027,47.5,2,0,-0.003104033709704024,1.1486344537815123,-2,93.7,0,3.5
1028,54.0,2,0,-0.003104033709704024,1.1486344537815123,-2,93.7,0,3.0
1029,42.0,2,0,-0.003104033709704024,1.1486344537815123,-2,93.7,0,-6.5
1030,43.0,2,0,-0.003104033709704024,1.1486344537815123,-2,93.7,1,6.0
1031,44.0,2,0,-0.003104033709704024,1.1486344537815123,-2,93.7,0,-4.0
1032,48.0,-4,-6,0.06902356902356899,0.9357142857142856,1,93.3,0,-6.0
1033,47.5,7,5,-0.01521951653039466,0.9484924623115578,-15,87.6,1,-3.5
1034,42.0,-13,-15,0.015920365896390676,1.1414473684210529,-10,81.8,1,6.5
1035,44.5,-1,-3,0.08420324623397946,1.123152709359606,-4,95.5,0,-2.5
1036,39.5,-3,-3,-0.04940960051706567,1.0728301015697141,14,73.3,0,-3.5
1037,48.5,17,17,0.011862219575143884,1.0474842362630292,3,94.5,0,-5.5
1038,47.5,0,0,-0.0585775802194749,1.0949248120300752,0,79.5,0,3.0
1039,46.0,0,0,-0.0585775802194749,1.0949248120300752,0,79.5,1,2.5
1040,43.5,0,0,-0.0585775802194749,1.0949248120300752,0,79.5,0,3.0
1041,42.5,0,0,-0.0585775802194749,1.0949248120300752,0,79.5,1,7.0
1042,47.0,0,0,-0.0585775802194749,1.0949248120300752,0,79.5,0,5.5
1043,44.0,0,0,-0.0585775802194749,1.0949248120300752,0,79.5,1,8.5
1044,39.5,0,0,-0.0585775802194749,1.0949248120300752,0,79.5,1,3.5
1045,48.5,0,0,-0.0585775802194749,1.0949248120300752,0,79.5,1,5.5
1046,42.5,12,12,0.0676593937463501,1.1165048543689322,18,93.2,0,-7.0
1047,43.5,11,11,-0.027162410858063143,1.2090888987173816,9,93.7,1,-3.0
1048,44.0,15,15,-0.036348070690393364,1.4067180145485667,8,86.7,0,-8.5
1049,47.0,5,5,0.04322451568828378,0.9849624060150376,12,93.3,1,-5.5
1050,47.5,16,16,-0.03898550724637684,0.9984131182226924,-4,87.6,1,-3.0
1051,46.0,-4,-4,-0.008597132560732246,1.201523545706371,1,81.8,0,-2.5
1052,38.0,-19,-2,-0.027041071634781862,0.9906462585034012,-2,79.5,0,3.5
1053,39.0,-10,7,0.02993253803390905,0.9855403348554034,11,79.2,1,3.0
1054,40.0,-8,9,0.005426467775865307,1.0939375750300122,7,93.7,0,2.5
1055,41.5,-6,11,0.1067465909767571,1.065460484985551,4,97.4,1,-2.5
1056,42.5,-9,8,-0.10286973827815704,0.9534321454851254,-3,75.1,0,-6.5
1057,42.0,-14,3,0.07817127094235521,0.8911564625850341,10,93.3,1,-1.5
1058,40.0,-17,0,0.16215883943939025,0.7550125313283208,17,97.7,1,-2.5
1059,42.5,-17,0,0.16215883943939025,0.7550125313283208,17,97.7,1,6.5
1060,39.0,-17,0,0.16215883943939025,0.7550125313283208,17,97.7,0,-3.0
1061,39.5,-17,0,0.16215883943939025,0.7550125313283208,17,97.7,0,-4.5
1062,41.5,-17,0,0.16215883943939025,0.7550125313283208,17,97.7,0,2.5
1063,42.0,-17,0,0.16215883943939025,0.7550125313283208,17,97.7,0,1.5
1064,38.0,-17,0,0.16215883943939025,0.7550125313283208,17,97.7,1,-3.5
1065,44.5,-17,0,0.16215883943939025,0.7550125313283208,17,97.7,0,6.0
1066,39.5,-23,-6,0.0246136603659719,1.087092731829574,-1,81.8,1,4.5
1067,44.5,2,19,0.07289156626506021,1.0828877005347592,2,102.3,1,-6.0
1068,48.5,4,4,-0.008700916552860205,0.8971314589665652,4,102.6,0,-9.0
1069,53.0,-8,-8,-0.06242770690493349,0.9618794326241134,-8,86.3,1,-2.5
1070,46.5,-11,-11,-0.1480676898858716,0.8748100303951368,-11,82.8,0,1.0
1071,37.5,-21,-21,-0.1225651958064422,0.8622375343358629,-21,73.0,0,-3.0
1072,48.5,0,0,0.0,0.9997373259784608,0,100.8,1,9.0
1073,47.5,0,0,0.0,0.9997373259784608,0,100.8,1,-3.0
1074,46.5,0,0,0.0,0.9997373259784608,0,100.8,1,-1.0
1075,46.5,0,0,0.0,0.9997373259784608,0,100.8,0,-3.0
1076,53.0,0,0,0.0,0.9997373259784608,0,100.8,0,2.5
1077,45.5,0,0,0.0,0.9997373259784608,0,100.8,0,-10.0
1078,43.5,0,0,0.0,0.9997373259784608,0,100.8,0,-3.0
1079,37.5,0,0,0.0,0.9997373259784608,0,100.8,1,3.0
1080,47.5,-7,-7,-0.06091320187686944,0.8099324633118367,-7,95.1,0,3.0
1081,46.5,-17,-17,-0.06977398619627351,0.8936170212765957,-17,85.3,1,3.0
1082,45.5,-25,-25,-0.08230480643758152,0.8364834215358029,-25,79.8,1,10.0
1083,43.5,-18,-18,-0.05261707988980713,0.8480741442025014,-18,86.1,1,3.0
1084,44.5,15,15,0.1635890218958138,1.0284189895470384,15,102.6,0,-13.0
1085,38.0,-9,-9,0.046626008262836915,0.8837419939186129,-9,86.0,0,-6.5
1086,38.0,0,0,0.0,1.002831010452962,0,82.8,1,6.5
1087,44.5,0,0,0.0,1.002831010452962,0,82.8,1,13.0
1088,46.0,0,0,0.0,1.002831010452962,0,82.8,1,5.5
1089,45.0,0,0,0.0,1.002831010452962,0,82.8,0,12.0
1090,38.0,0,0,0.0,1.002831010452962,0,82.8,0,7.0
1091,43.0,0,0,0.0,1.002831010452962,0,82.8,0,6.5
1092,39.0,0,0,0.0,1.002831010452962,0,82.8,0,10.5
1093,41.5,0,0,0.0,1.002831010452962,0,82.8,0,5.5
1094,45.0,16,16,0.08469673687064994,1.0492102718384009,16,98.3,1,-12.0
1095,43.0,-2,-2,0.08324792318480956,1.0091945163243958,-2,77.1,1,-6.5
1096,38.0,8,8,0.12411742846525466,0.9840933191940616,8,81.4,0,-7.0
1097,41.5,-13,-13,0.027552485011640426,0.8982748364069008,-13,79.7,1,-5.5
1098,39.0,12,12,0.05284534787051065,1.046882954598047,12,84.4,1,-10.5
1099,46.0,6,6,0.07565759739672773,0.9714353867255056,6,94.4,0,-5.5
1100,49.0,10,10,0.1331348733363955,0.9805855481727574,10,102.6,0,-9.0
1101,40.0,-17,-17,0.05196660629631489,0.9853411220103604,-17,79.1,1,3.0
1102,43.5,5,5,0.1219328183941082,0.7822410147991544,5,98.4,0,-2.5
1103,48.0,-8,-8,0.019741244075096587,0.9473324213406292,-8,78.8,0,5.5
1104,44.5,-3,-3,0.10659411423787746,0.9989183342347216,-3,92.4,1,-5.0
1105,48.0,0,0,0.0,0.9976269577598482,0,79.8,1,-5.5
1106,49.0,0,0,0.0,0.9976269577598482,0,79.8,1,9.0
1107,43.5,0,0,0.0,0.9976269577598482,0,79.8,1,2.5
1108,40.0,0,0,0.0,0.9976269577598482,0,79.8,0,-3.0
1109,46.0,0,0,0.0,0.9976269577598482,0,79.8,1,2.0
1110,40.0,0,0,0.0,0.9976269577598482,0,79.8,1,-5.0
1111,48.0,0,0,0.0,0.9976269577598482,0,79.8,0,4.5
1112,44.5,0,0,0.0,0.9976269577598482,0,79.8,0,5.0
1113,47.5,0,0,0.0,0.9976269577598482,0,79.8,1,6.5
1114,48.0,8,8,0.2313814884621261,1.084223758642363,8,103.9,1,-4.5
1115,47.5,8,8,0.2313814884621261,1.084223758642363,8,103.9,0,-6.5
1116,46.0,-6,-6,0.06833272219558295,0.8634466308884914,-6,90.6,0,-2.0
1117,40.0,-12,-12,0.08293515358361757,0.9269647622678504,-12,86.1,0,5.0
1118,56.5,13,13,0.02398418603265107,0.9805855481727574,13,102.6,1,-3.0
1119,49.5,-14,-14,-0.0493654423412373,0.9853411220103604,-14,79.1,1,7.0
1120,51.0,8,8,0.01386118357117305,0.7822410147991544,8,98.4,0,3.0
1121,48.0,14,14,-0.04544277722120282,1.0004097940784755,14,98.3,0,-6.5
1122,49.5,0,0,0.0,0.9989183342347216,0,92.4,0,-7.0
1123,51.0,0,0,0.0,0.9989183342347216,0,92.4,1,-3.0
1124,56.5,0,0,0.0,0.9989183342347216,0,92.4,0,3.0
1125,46.0,0,0,0.0,0.9989183342347216,0,92.4,1,-4.5
1126,42.0,0,0,0.0,0.9989183342347216,0,92.4,0,-3.0
1127,45.5,0,0,0.0,0.9989183342347216,0,92.4,1,2.0
1128,49.5,0,0,0.0,0.9989183342347216,0,92.4,0,-7.0
1129,52.0,0,0,0.0,0.9989183342347216,0,92.4,0,5.5
1130,48.0,0,0,0.0,0.9989183342347216,0,92.4,1,6.5
1131,40.0,0,0,0.0,0.9989183342347216,0,92.4,0,-2.5
1132,42.0,3,3,-0.09632629784163448,0.9976269577598482,3,79.8,1,3.0
1133,52.0,11,11,0.11276706844784835,1.084223758642363,11,103.9,1,-5.5
1134,45.5,4,4,-0.053397420744359485,0.9262523454824588,4,94.4,0,-2.0
1135,49.5,-3,-3,-0.03457581379659292,0.8634466308884914,-3,90.6,1,7.0
1136,46.0,-9,-9,-0.021379980563653974,0.9269647622678504,-9,86.1,0,4.5
1137,40.0,12,12,-0.06576308334884108,1.0398741334382222,12,97.6,1,2.5
1138,48.5,11,11,0.05559899833365911,1.109609962406015,11,102.6,1,-7.0
1139,48.0,-1,-1,-0.0016127423270042571,1.1896929824561404,-1,86.3,0,1.0
1140,43.5,-14,-14,-0.06565100697059223,1.0664516872048833,-14,73.0,0,-3.5
1141,40.5,8,8,-0.044866809759334665,1.129531608908419,8,84.4,0,-5.0
1142,47.0,7,7,0.06486429369320422,1.236517218973359,7,100.8,1,1.0
1143,43.5,0,0,0.0,1.0017585730435876,0,95.1,1,3.5
1144,44.5,0,0,0.0,1.0017585730435876,0,95.1,1,3.5
1145,48.5,0,0,0.0,1.0017585730435876,0,95.1,1,3.0
1146,48.5,0,0,0.0,1.0017585730435876,0,95.1,0,7.0
1147,40.5,0,0,0.0,1.0017585730435876,0,95.1,1,5.0
1148,48.0,0,0,0.0,1.0017585730435876,0,95.1,1,-1.0
1149,47.0,0,0,0.0,1.0017585730435876,0,95.1,0,-1.0
1150,42.5,0,0,0.0,1.0017585730435876,0,95.1,0,-7.5
1151,48.5,-10,-10,-0.009435532835849969,1.1052631578947372,-10,85.3,0,-3.0
1152,44.5,-18,-18,-0.02277915588150692,1.0345979161100722,-18,79.8,0,-3.5
1153,42.5,-11,-11,0.008834244080145659,1.0489338099346728,-11,86.1,1,7.5
1154,47.5,26,26,0.06954524071595912,1.0811584249084247,26,102.6,1,-16.5
1155,39.5,6,6,-0.020107238605898248,1.0619701995472015,6,82.1,1,-3.5
1156,45.5,13,13,0.044493904598108085,1.101371496720334,13,92.4,0,-13.5
1157,37.5,19,19,0.033263826829510464,1.0345596432552957,19,81.4,1,-3.0
1158,38.5,16,16,-0.05611832634998093,1.0999476713762428,16,79.8,1,-8.0
1159,43.5,22,22,0.07893294624738934,1.204811649256094,22,100.8,1,-11.0
1160,45.0,15,15,0.013211685881016509,0.9760724557860596,15,95.1,0,-4.5
1161,43.0,4,4,0.0221626452189454,1.0220380712183992,4,86.1,1,5.5
1162,45.0,0,0,0.0,0.9886039886039888,0,78.7,1,4.5
1163,43.0,0,0,0.0,0.9886039886039888,0,78.7,0,-5.5
1164,45.5,0,0,0.0,0.9886039886039888,0,78.7,1,13.5
1165,37.5,0,0,0.0,0.9886039886039888,0,78.7,0,3.0
1166,38.5,0,0,0.0,0.9886039886039888,0,78.7,0,8.0
1167,47.5,0,0,0.0,0.9886039886039888,0,78.7,0,16.5
1168,39.5,0,0,0.0,0.9886039886039888,0,78.7,0,3.5
1169,43.5,0,0,0.0,0.9886039886039888,0,78.7,0,11.0
1170,47.5,20,20,0.09149213348030873,1.0284189895470384,20,102.6,1,-11.0
1171,42.5,0,0,0.0,1.0101667751790455,0,82.1,1,7.0
1172,48.5,0,0,0.0,1.0101667751790455,0,82.1,1,8.0
1173,39.0,0,0,0.0,1.0101667751790455,0,82.1,0,3.0
1174,43.0,0,0,0.0,1.0101667751790455,0,82.1,0,-3.0
1175,41.0,0,0,0.0,1.0101667751790455,0,82.1,0,6.5
1176,46.0,0,0,0.0,1.0101667751790455,0,82.1,1,10.0
1177,47.5,0,0,0.0,1.0101667751790455,0,82.1,0,11.0
1178,41.5,0,0,0.0,1.0101667751790455,0,82.1,1,-2.5
1179,39.5,0,0,0.0,1.0101667751790455,0,82.1,1,8.0
1180,39.0,-4,-4,-0.018223760092272112,0.8837419939186129,-4,86.0,1,-3.0
1181,48.5,7,7,0.0659267480577137,1.0476460578559277,7,92.4,0,-8.0
1182,42.5,10,10,-0.03675002935305849,1.04629168740667,10,79.8,0,-7.0
1183,39.5,17,17,-0.012389775644603085,1.046882954598047,17,84.4,0,-8.0
1184,46.0,16,16,0.10107247318817024,1.146040349292382,16,100.8,0,-10.0
1185,41.0,9,9,0.03400262334779547,0.9284591652599103,9,95.1,1,-6.5
1186,43.0,-2,-2,0.04313725490196085,0.9721825555492091,-2,86.1,1,3.0
1187,41.5,-6,-6,0.02051983584131345,0.940379403794038,-6,78.7,0,2.5
1188,43.5,22,22,0.04635524074240105,1.0541294642857142,22,102.6,1,-17.0
1189,40.0,2,2,-0.0413533834586467,1.0354209445585216,2,82.1,0,-9.5
1190,41.5,-8,-8,-0.14175683110214565,1.1158854166666667,-8,61.4,0,1.5
1191,40.5,-3,-3,-0.07383299237493035,1.013129102844639,-3,73.0,1,1.0
1192,47.0,20,20,0.13707776904948954,1.1655405405405406,20,103.9,0,-16.5
1193,43.5,1,1,-0.018109790605545958,1.05,1,85.3,1,-14.0
1194,44.5,6,6,-0.013484123531970371,0.9282051282051282,6,90.6,1,-1.0
1195,40.0,0,0,0.0,0.9964871194379392,0,86.1,1,9.5
1196,43.5,0,0,0.0,0.9964871194379392,0,86.1,0,14.0
1197,41.5,0,0,0.0,0.9964871194379392,0,86.1,1,-1.5
1198,39.5,0,0,0.0,0.9964871194379392,0,86.1,0,3.0
1199,44.5,0,0,0.0,0.9964871194379392,0,86.1,0,1.0
1200,40.5,0,0,0.0,0.9964871194379392,0,86.1,0,-1.0
1201,47.0,0,0,0.0,0.9964871194379392,0,86.1,1,16.5
1202,43.5,0,0,0.0,0.9964871194379392,0,86.1,0,17.0
1203,39.5,-4,-4,-0.021682112257387587,0.9638888888888888,-4,78.7,0,-3.0
1204,48.5,17,17,0.07416686152030373,1.0284189895470384,17,102.6,1,-13.5
1205,42.5,-13,-13,-0.11894513903122228,1.088668699186992,-13,61.4,1,5.5
1206,43.5,2,2,-0.07685029567382506,1.002831010452962,2,82.8,1,2.0
1207,44.5,-1,-1,-0.03332579599659746,0.9935437589670014,-1,78.8,0,-2.5
1208,43.5,0,0,0.0,1.0091945163243958,0,77.1,1,-1.5
1209,43.5,0,0,0.0,1.0091945163243958,0,77.1,0,-2.0
1210,43.5,0,0,0.0,1.0091945163243958,0,77.1,0,-3.0
1211,42.5,0,0,0.0,1.0091945163243958,0,77.1,0,-5.5
1212,44.5,0,0,0.0,1.0091945163243958,0,77.1,0,7.0
1213,44.0,0,0,0.0,1.0091945163243958,0,77.1,1,-3.5
1214,42.0,0,0,0.0,1.0091945163243958,0,77.1,0,-2.5
1215,44.5,0,0,0.0,1.0091945163243958,0,77.1,1,2.5
1216,44.0,0,0,0.0,1.0091945163243958,0,77.1,1,8.5
1217,48.5,0,0,0.0,1.0091945163243958,0,77.1,0,13.5
1218,44.0,-11,-11,-0.051415227281877966,0.8982748364069008,-11,79.7,0,3.5
1219,43.5,14,14,-0.028066128412149168,1.046882954598047,14,84.4,0,1.5
1220,44.0,13,13,0.08359513234391347,1.146040349292382,13,100.8,0,-8.5
1221,44.5,11,11,0.05496842804918578,0.9304012948596306,11,94.1,1,-7.0
1222,42.0,-6,-6,-0.08112007344743921,0.8245092207019632,-6,76.2,1,2.5
1223,43.5,-9,-9,0.004321108288276586,0.940379403794038,-9,78.7,1,3.0
1224,46.0,3,3,0.10518512927781254,0.9805855481727574,3,102.6,0,-7.5
1225,37.5,-27,-27,-0.09350328584660172,1.038032945736434,-27,61.4,0,7.5
1226,39.5,-12,-12,-0.05019288728149485,0.956187707641196,-12,82.8,0,-5.5
1227,43.0,-15,-15,-0.005411548808208043,0.9473324213406292,-15,78.8,1,4.0
1228,40.0,-14,-14,0.02887658227848111,0.9622552364953542,-14,77.1,1,-2.5
1229,41.5,-25,-25,-0.024023341044368873,0.8564946114577425,-25,79.7,0,3.0
1230,39.5,0,0,0.0,0.998190724151626,0,84.4,1,5.5
1231,38.0,0,0,0.0,0.998190724151626,0,84.4,0,-3.0
1232,43.5,0,0,0.0,0.998190724151626,0,84.4,1,8.5
1233,41.5,0,0,0.0,0.998190724151626,0,84.4,1,-3.0
1234,37.5,0,0,0.0,0.998190724151626,0,84.4,1,-7.5
1235,38.0,0,0,0.0,0.998190724151626,0,84.4,0,-5.0
1236,43.0,0,0,0.0,0.998190724151626,0,84.4,0,-4.0
1237,40.0,0,0,0.0,0.998190724151626,0,84.4,0,2.5
1238,40.5,0,0,0.0,0.998190724151626,0,84.4,1,7.0
1239,46.0,0,0,0.0,0.998190724151626,0,84.4,1,7.5
1240,43.5,-3,-3,0.08543231066294776,0.8871268160289499,-3,94.1,0,-8.5
1241,40.5,-3,-3,0.08543231066294776,0.8871268160289499,-3,94.1,0,-7.0
1242,38.0,-19,-19,0.05622362869198305,0.9269647622678504,-19,86.1,1,3.0
1243,38.0,-20,-20,-0.05458596164429963,0.7861599546228021,-20,76.2,1,5.0
1244,48.5,1,1,0.09606478590377043,0.937003968253968,1,102.6,0,-4.5
1245,48.0,-11,-11,0.03665986568558055,1.0046296296296295,-11,86.3,0,6.0
1246,47.5,2,2,0.02175069917005401,0.9559471365638764,2,98.3,0,-1.0
1247,47.5,-13,-13,0.0628217660475725,0.8024383485730119,-13,93.9,0,1.0
1248,45.5,-9,-9,-0.03271462939224179,0.9532879818594104,-9,79.8,0,-3.0
1249,47.5,-3,-3,0.10568526109427913,1.044170096021948,-3,100.8,1,-4.5
1250,47.5,-10,-10,0.038334431572964116,0.8459294616812517,-10,95.1,0,-1.0
1251,47.5,-8,-8,0.013236110010303559,0.8850855745721272,-8,94.4,1,5.5
1252,40.0,-28,-28,0.014682049699027644,0.8736604624929498,-28,79.8,1,7.5
1253,47.5,0,0,0.0,0.9936575052854122,0,97.6,1,-1.0
1254,47.5,0,0,0.0,0.9936575052854122,0,97.6,0,4.5
1255,47.5,0,0,0.0,0.9936575052854122,0,97.6,1,1.0
1256,45.5,0,0,0.0,0.9936575052854122,0,97.6,1,3.0
1257,48.0,0,0,0.0,0.9936575052854122,0,97.6,1,-6.0
1258,47.5,0,0,0.0,0.9936575052854122,0,97.6,0,-5.5
1259,47.5,0,0,0.0,0.9936575052854122,0,97.6,1,1.0
1260,40.0,0,0,0.0,0.9936575052854122,0,97.6,0,-7.5
1261,48.5,0,0,0.0,0.9936575052854122,0,97.6,1,4.5
1262,55.0,0,0,0.0,1.0039328231292517,0,102.6,1,-7.0
1263,55.5,0,0,0.0,1.0039328231292517,0,102.6,0,-5.0
1264,48.5,0,0,0.0,1.0039328231292517,0,102.6,0,-9.0
1265,45.0,0,0,0.0,1.0039328231292517,0,102.6,1,-7.0
1266,54.5,0,0,0.0,1.0039328231292517,0,102.6,1,-7.0
1267,48.0,0,0,0.0,1.0039328231292517,0,102.6,1,-9.0
1268,48.0,0,0,0.0,1.0039328231292517,0,102.6,0,-10.5
1269,52.5,0,0,0.0,1.0039328231292517,0,102.6,1,-2.5
1270,48.0,-20,-20,-0.08382298934998167,0.98611518529383,-20,82.1,0,9.0
1271,45.0,-25,-25,-0.11486369871101955,0.9648848598520372,-25,73.0,0,7.0
1272,55.0,-2,-2,0.08670337259716843,1.1100386100386102,-2,103.9,0,7.0
1273,54.5,-21,-21,-0.06160912550331232,1.0,-21,85.3,0,7.0
1274,52.5,-6,-6,-0.017872859570389088,0.9082488830772584,-6,94.1,0,2.5
1275,55.5,-16,-16,-0.05718838301217355,0.8840048840048841,-16,90.6,0,5.0
1276,48.5,-22,-22,-0.044301628106255375,0.9490353518456562,-22,86.1,1,9.0
1277,48.0,-26,-26,-0.06502318748985803,0.9179894179894179,-26,78.7,1,10.5
1278,40.0,5,5,0.035068846815834886,1.0101667751790455,5,82.1,1,3.0
1279,39.5,11,11,0.09550423917893802,0.8807250167264765,11,93.9,1,-3.0
1280,40.0,0,0,0.0,0.988418636921599,0,73.0,0,-3.0
1281,41.0,0,0,0.0,0.988418636921599,0,73.0,0,-1.5
1282,43.0,0,0,0.0,0.988418636921599,0,73.0,0,7.0
1283,41.0,0,0,0.0,0.988418636921599,0,73.0,0,7.0
1284,43.5,0,0,0.0,0.988418636921599,0,73.0,0,5.0
1285,39.5,0,0,0.0,0.988418636921599,0,73.0,0,-1.5
1286,40.5,0,0,0.0,0.988418636921599,0,73.0,1,-3.0
1287,39.5,0,0,0.0,0.988418636921599,0,73.0,0,3.0
1288,40.5,-3,-3,-0.0023131540535860085,0.8982748364069008,-3,79.7,0,3.0
1289,43.0,21,21,0.1396858150835385,1.146040349292382,21,100.8,1,-7.0
1290,41.0,14,14,0.07026390295315044,0.9284591652599103,14,95.1,1,1.5
1291,43.5,4,4,0.06016539275381105,1.024390243902439,4,85.3,1,-5.0
1292,41.0,24,24,0.03075066222336154,1.0905997009230135,24,97.6,1,-7.0
1293,39.5,-1,-1,0.056308289636953335,0.940379403794038,-1,78.7,1,1.5
1294,45.5,-4,-4,-0.02825018896447473,1.1193739941173206,-4,82.1,0,-3.0
1295,45.0,-3,-3,0.0024666252424259127,1.2071138496008962,-3,81.9,1,-2.0
1296,41.0,8,8,0.08422939068100344,1.0557263850677023,8,99.1,1,1.5
1297,48.5,3,3,0.03581411600279516,1.1609050911376493,3,92.4,1,-10.0
1298,46.5,6,6,-0.06396202304385934,1.159404302261445,6,79.8,0,-10.0
1299,54.0,14,14,0.1526198373213299,1.2600438276113952,14,103.9,1,-7.0
1300,41.0,0,0,0.0,1.0034650034650034,0,90.6,0,-1.5
1301,46.0,0,0,0.0,1.0034650034650034,0,90.6,0,-1.5
1302,45.5,0,0,0.0,1.0034650034650034,0,90.6,0,3.0
1303,54.0,0,0,0.0,1.0034650034650034,0,90.6,0,7.0
1304,42.0,0,0,0.0,1.0034650034650034,0,90.6,1,-1.0
1305,48.5,0,0,0.0,1.0034650034650034,0,90.6,0,10.0
1306,45.0,0,0,0.0,1.0034650034650034,0,90.6,0,2.0
1307,46.5,0,0,0.0,1.0034650034650034,0,90.6,1,10.0
1308,46.0,-7,-7,-0.0926766470244732,0.9136453526697428,-7,76.2,1,1.5
1309,42.0,-10,-10,-0.008310042363198544,1.042042042042042,-10,78.7,0,1.0
1310,45.5,1,1,-0.02367229312474284,0.98611518529383,1,82.1,1,-2.5
1311,50.5,4,4,-0.007925072046109594,0.9851660754595292,4,77.1,0,-2.0
1312,53.5,7,7,0.033333333333333215,0.8597553734710841,7,93.9,1,3.0
1313,46.0,-4,-4,-0.05675094958299831,0.9648848598520372,-4,73.0,1,-3.0
1314,48.5,17,17,0.0750075628512743,1.11875367430923,17,100.8,1,-4.5
1315,43.0,10,10,0.009525410156153269,0.906352994658484,10,95.1,1,-7.0
1316,50.5,0,0,0.0,1.0,0,85.3,1,2.0
1317,53.5,0,0,0.0,1.0,0,85.3,0,-3.0
1318,46.0,0,0,0.0,1.0,0,85.3,0,3.0
1319,45.5,0,0,0.0,1.0,0,85.3,0,2.5
1320,44.5,0,0,0.0,1.0,0,85.3,0,-3.0
1321,48.5,0,0,0.0,1.0,0,85.3,0,4.5
1322,46.0,0,0,0.0,1.0,0,85.3,1,10.0
1323,43.0,0,0,0.0,1.0,0,85.3,0,7.0
1324,46.0,20,20,-0.027745416641118514,1.0646330413772274,20,97.6,0,-10.0
1325,44.5,-5,-5,-0.0036382088523366773,0.9179894179894179,-5,78.7,0,3.0
1326,48.5,-18,-18,-0.1569207994078461,0.8812093145178908,-18,82.1,0,2.0
1327,46.0,-17,-17,-0.1302712370696809,0.9502811156432588,-17,81.9,0,3.5
1328,53.5,3,3,-0.14217696601116292,0.9152685350079668,3,98.3,1,-2.5
